id,content,label
947553234019569774,Or you going to sign in with the wallet and get the user and collection name under nouncil?,
1018490161883004969,<@303004182129147905> sounding good? 👀,
991827278566801471,What’s the bottom middle? Mist?,
943921621633228840,"One of the main questions I get from contributors is “What can I do? Do you think NounsDAO would fund it?”.  Currently it feels fairly ambiguous what the DAO would fund.  We’ve arguably overspent on projects but also shot down passionate and talented teams of builders (Noun Tracks, Nouns Bidder 2.0) so it’s not entirely clear what the DAO actually wants. There is desire to join the community and build but general fear or ambiguity about how to ask for compensation and what is appropriate at this stage. I feel people are conditioned to be rewarded over asking for what they want, especially if they fear being turned down is a stain on their rep.",
1052975701067829308,Do we know if anyone is working on an Art Pack submission? Anyone talk to anyone else working on a prop?,
987851689015009383,"love it, that works well",
980604886632779777,Is it okay to use only glasses on artworks? ;o,
998911040769241159,"This is truly epic!!!
How can I get one?",
904116893647011861,Is there a specific channel for providing feedback or questions about the official website?,
943581375892717689,"I think it is helpful for everyone to take a step back and pretend you don’t have as much money and don’t own a noun

Would you personally buy a 1% interest in a Noun and then spend a good amount of your time personally thinking about and engaging in Nouns DAO governance? Would you feel your voice was being heard? 

If you wouldn’t, why would we expect other people would?",
1038996565639045151,"Where did he repost, on TikTok?",
992075172653834250,"eligible for what, receiving the poap? do these poaps have utility? if so are there potential consequences that de-centivise unintended behaviors?",
996147064020942918,<@850478993463443487> when do you think we will have the real new art?,
1039234512988672102,ok! do we have a plan for graphics and a tweet?,
867204672096043078,Haha 1/200 to the power of 2?,
1033787481281269901,"I mean, why not just grab something that’s already public domain?",
920003870099394660,"i see, so yeah, the page already exists for each each, like i said Brian's Noun pages will soon be integrated into the main site. so its not one page, really its a ""landing page"" for each noun.

so really, what i'm hearing is, show all derivatives of a _specific Noun_. <@!804065259383685161> hasn't talks of this happened, or that this _could be_ a possibility? a place to expand upon the ""lore"" of each Noun.

execution-wise, i'm not sure how this works, it'd be a lot to track & maintain but i do like the idea. like when <@!504122296496291841> does a coloring book page based off a specific Noun, it would be cool to see it on that Nouns page.",
1034718343678148708,anybody know that project?,
914700811811041310,I look forward to proposals you design.  What kinds of things are you working on or what do you think would be good?,
1028531072671170621,"I have now made it more methodical.
Need the translator in a channel? You just add the translator role to that channel.
Then we can turn on auto from that translator dashboard in 2 clicks for any channel.",
1064695633258221578,"Did you allocate 30% of tokens to founders? If so, I think the first 3 tokens would be owned by them, and auction would start on token #4",
1032291433341784135,"Speaking of, what the hell are you doing in here?",
960384931446521856,curious what you’re looking to use it for? i see you’re an artist. always curious about peoples approach to how they think about working with Nouns. anything else you wish were just available?,
973932860379656202,What do you mean?,
995416258352795782,What is that really,
933420221480435713,more than certain percentage?,
927584792109801542,"Can't live without it, is there a way to take this beauty with me? Send help 😂",
1064056267238281297,Fits within SoapBox structure we have now,
992912049246048430,i am assuming you don't need a notion for today.  anything i can do other than retweeing?,
931679411953074218,"Yup, it would probably require something complicated. Don't you just love those ideas? ""Hey I got an idea that'll take you two years, what do you think, you like it?!?!""",
897562582871851009,nice / what projects are you working on?,
1085034227059392512,<@&1026957249404485632>  Can we get the Tweet Text  for this week?,
1055941539936870510,"Hi everyone. I want to correct my exam because it has some errors, what should i do ?",
1032619222309806130,<@804175509986607115> hey how's it going? Long time no see!,
1065437459757932565,"<@930317640487030854> — Today at 4:46 PM
Hi...is the Friday night at 8pm slot open? 👀",
1009861223778623630,"Check out this video featuring the teams competing, Nouns is mentioned at 1:20 (and declared as perhaps the best team in the world going into this competition <:woooooow:760469483374247937> )
https://twitter.com/UniteEsports/status/1560219963629215744",
1021065446901956638,why is gnarsdao not funding this?,
1012245394039783424,what is this sorcery,
1031686949024583792,Sure. I'm curious what is the max amount we can go before we reach diminishing returns. Would Winning 1K bring in different type of contestants? How much better would submissions be than for a $100 prize.,
